purchase_id,customer_id,product_id,purchase_date,quantity,total_price
PU0007527,C00756,P00042,2022-08-16,3,323.88
PU0007528,C00756,P00025,2023-05-19,3,149.4
PU0007529,C00756,P00011,2022-12-03,3,187.6
PU0007530,C00756,P00016,2021-02-25,1,45.24
PU0007531,C00756,P00032,2022-08-17,2,177.53
PU0007532,C00756,P00016,2021-03-07,3,136.03
PU0007533,C00756,P00049,2021-12-05,2,475.4
PU0007534,C00757,P00047,2023-11-08,4,382.94
PU0007535,C00757,P00025,2023-12-01,3,139.26
PU0007536,C00757,P00030,2023-03-15,1,176.3
PU0007537,C00757,P00026,2024-06-17,4,268.49
PU0007538,C00757,P00005,2023-10-18,1,66.32
PU0007539,C00757,P00030,2022-11-06,4,636.89
PU0007540,C00758,P00050,2020-07-08,4,135.37
PU0007541,C00758,P00049,2022-08-05,3,691.38
PU0007542,C00758,P00010,2021-01-29,1,62.72
PU0007543,C00758,P00049,2022-04-11,1,228.52
PU0007544,C00758,P00014,2021-05-30,4,162.37
PU0007545,C00758,P00005,2021-02-03,4,282.36
PU0007546,C00759,P00031,2022-11-18,2,124.81
PU0007547,C00759,P00004,2023-04-28,2,139.11
PU0007548,C00759,P00009,2022-05-14,2,276.73
PU0007549,C00759,P00031,2023-11-25,2,125.08
PU0007550,C00759,P00036,2021-11-05,2,226.91
PU0007551,C00759,P00019,2023-08-08,3,103.71
PU0007552,C00759,P00044,2023-11-12,2,377.49
PU0007553,C00759,P00022,2022-07-27,3,84.54
PU0007554,C00759,P00040,2022-07-03,2,546.94
PU0007555,C00759,P00053,2022-04-18,4,737.85
PU0007556,C00760,P00003,2023-10-16,1,38.92
PU0007557,C00760,P00005,2022-11-22,4,272.16
PU0007558,C00760,P00055,2024-08-02,3,412.87
PU0007559,C00760,P00052,2023-04-09,3,189.81
PU0007560,C00760,P00017,2023-10-18,4,121.27
PU0007561,C00760,P00036,2024-11-17,4,453.2
PU0007562,C00760,P00029,2025-02-21,4,406.96
PU0007563,C00760,P00013,2024-03-10,4,72.94
PU0007564,C00760,P00006,2023-07-24,1,119.51
PU0007565,C00760,P00038,2023-10-26,2,193.51
PU0007566,C00760,P00042,2022-12-04,4,461.03
PU0007567,C00760,P00009,2023-12-05,3,339.61
PU0007568,C00760,P00025,2025-02-01,2,93.81
PU0007569,C00760,P00010,2023-01-10,3,193.17
PU0007570,C00760,P00033,2024-02-20,1,111.21
PU0007571,C00760,P00023,2024-05-02,4,171.26
PU0007572,C00760,P00024,2024-02-29,4,706.58
PU0007573,C00760,P00055,2023-06-16,4,516.46
PU0007574,C00760,P00042,2024-12-01,3,377.86
PU0007575,C00761,P00039,2020-07-20,4,800.55
PU0007576,C00761,P00025,2022-11-16,3,144.86
PU0007577,C00761,P00025,2021-04-10,2,103.1
PU0007578,C00761,P00014,2022-12-30,2,83.79
PU0007579,C00761,P00026,2021-06-26,2,139.86
PU0007580,C00761,P00034,2022-04-29,4,560.55
PU0007581,C00761,P00042,2020-07-12,3,366.54
PU0007582,C00761,P00027,2020-08-03,2,190.53
PU0007583,C00761,P00037,2022-06-14,4,298.45
PU0007584,C00761,P00011,2022-11-30,3,163.51
PU0007585,C00761,P00004,2020-06-17,1,68.89
PU0007586,C00761,P00033,2020-08-26,4,424.06
PU0007587,C00761,P00026,2020-06-22,2,126.56
PU0007588,C00762,P00036,2023-08-17,3,316.64
PU0007589,C00762,P00037,2022-10-10,1,72.66
PU0007590,C00762,P00023,2023-05-31,4,190.39
PU0007591,C00762,P00041,2021-02-25,1,27.71
PU0007592,C00762,P00043,2022-08-02,4,1331.28
PU0007593,C00762,P00046,2022-01-21,3,905.5
PU0007594,C00762,P00051,2021-07-13,4,534.22
PU0007595,C00762,P00053,2022-12-18,1,169.42
PU0007596,C00762,P00014,2022-10-02,4,172.56
PU0007597,C00762,P00005,2022-06-23,4,292.41
PU0007598,C00762,P00044,2022-10-15,2,422.59
PU0007599,C00762,P00019,2023-08-16,1,35.03
PU0007600,C00762,P00032,2021-12-14,4,357.75
PU0007601,C00762,P00012,2023-06-02,3,44.1
PU0007602,C00762,P00011,2021-08-28,3,198.05
PU0007603,C00762,P00017,2023-01-19,3,91.0
PU0007604,C00763,P00012,2024-08-05,1,16.81
PU0007605,C00763,P00034,2022-04-10,1,134.82
PU0007606,C00763,P00050,2024-02-12,4,153.79
PU0007607,C00763,P00049,2022-07-02,2,397.35
PU0007608,C00763,P00054,2024-04-18,1,68.39
PU0007609,C00764,P00010,2024-07-16,4,244.41
PU0007610,C00764,P00011,2023-12-27,1,63.35
PU0007611,C00764,P00013,2023-11-29,4,64.66
PU0007612,C00764,P00010,2022-12-28,2,113.41
PU0007613,C00764,P00028,2024-03-10,4,539.18
PU0007614,C00764,P00043,2024-01-25,3,1034.89
PU0007615,C00764,P00031,2024-05-25,3,204.12
PU0007616,C00764,P00039,2023-08-20,1,179.54
PU0007617,C00765,P00029,2023-01-05,2,227.63
PU0007618,C00765,P00022,2023-08-15,4,116.74
PU0007619,C00765,P00040,2022-03-25,4,971.86
PU0007620,C00765,P00035,2023-10-23,3,339.86
PU0007621,C00765,P00020,2022-04-07,1,137.7
PU0007622,C00765,P00002,2024-06-06,4,134.37
PU0007623,C00765,P00055,2023-09-20,1,118.17
PU0007624,C00765,P00028,2022-12-22,2,307.07
PU0007625,C00765,P00053,2022-11-20,1,180.14
PU0007626,C00765,P00051,2023-04-27,1,154.81
PU0007627,C00765,P00010,2023-04-13,2,126.73
PU0007628,C00765,P00032,2022-11-17,2,195.35
PU0007629,C00766,P00020,2022-03-02,1,129.8
PU0007630,C00766,P00019,2022-03-21,4,138.91
PU0007631,C00766,P00047,2024-05-31,2,176.9
PU0007632,C00767,P00008,2020-09-17,3,265.96
PU0007633,C00767,P00033,2022-10-11,2,235.58
PU0007634,C00767,P00053,2022-03-25,3,520.04
PU0007635,C00767,P00008,2021-02-22,1,83.79
PU0007636,C00767,P00020,2021-12-30,1,134.29
PU0007637,C00768,P00030,2023-05-27,4,728.24
PU0007638,C00768,P00008,2024-02-26,2,169.35
PU0007639,C00768,P00012,2023-02-14,4,58.4
PU0007640,C00768,P00015,2022-06-06,2,87.76
PU0007641,C00768,P00019,2023-06-19,3,112.41
PU0007642,C00768,P00026,2024-03-19,1,59.32
PU0007643,C00768,P00025,2023-11-09,1,48.32
PU0007644,C00768,P00041,2022-10-26,3,81.05
PU0007645,C00768,P00047,2024-08-31,4,386.74
PU0007646,C00769,P00035,2021-07-01,2,222.49
PU0007647,C00769,P00044,2021-01-15,2,444.15
PU0007648,C00769,P00028,2021-01-14,3,394.7
PU0007649,C00769,P00028,2022-05-03,1,142.79
PU0007650,C00769,P00032,2020-11-13,3,266.42
PU0007651,C00769,P00018,2021-01-22,1,25.1
PU0007652,C00769,P00042,2021-10-25,4,440.17
PU0007653,C00769,P00030,2020-10-28,3,564.59
PU0007654,C00769,P00025,2021-09-20,3,138.08
PU0007655,C00769,P00035,2023-02-16,4,541.41
PU0007656,C00769,P00042,2022-05-26,4,410.66
PU0007657,C00769,P00011,2022-11-20,4,240.06
PU0007658,C00769,P00029,2021-03-24,4,394.86
PU0007659,C00770,P00009,2024-03-24,3,388.99
PU0007660,C00770,P00034,2023-07-13,1,117.08
PU0007661,C00770,P00001,2023-10-16,1,32.57
PU0007662,C00771,P00017,2023-07-18,3,112.03
PU0007663,C00771,P00027,2022-12-13,1,91.01
PU0007664,C00771,P00027,2024-06-29,2,169.92
PU0007665,C00771,P00014,2022-04-03,2,78.6
PU0007666,C00771,P00031,2022-10-20,3,207.34
PU0007667,C00771,P00004,2023-12-25,3,202.7
PU0007668,C00772,P00052,2024-06-24,3,178.96
PU0007669,C00772,P00012,2022-11-14,2,33.59
PU0007670,C00772,P00041,2022-10-25,1,24.79
PU0007671,C00772,P00032,2022-02-22,1,93.45
PU0007672,C00772,P00006,2024-05-10,1,115.35
PU0007673,C00772,P00036,2024-04-01,4,477.49
PU0007674,C00772,P00003,2023-09-16,3,101.76
PU0007675,C00772,P00017,2024-03-14,1,35.47
PU0007676,C00772,P00021,2024-04-02,1,18.01
PU0007677,C00772,P00023,2021-11-25,1,39.86
PU0007678,C00772,P00019,2024-07-11,1,39.61
PU0007679,C00772,P00042,2022-06-22,4,468.49
PU0007680,C00773,P00052,2022-10-21,2,121.67
PU0007681,C00773,P00028,2021-03-01,1,151.84
PU0007682,C00773,P00010,2022-01-17,1,56.0
PU0007683,C00773,P00055,2020-10-01,3,357.19
PU0007684,C00773,P00010,2021-11-28,3,178.84
PU0007685,C00773,P00038,2022-12-21,4,362.97
PU0007686,C00774,P00023,2023-06-15,1,44.43
PU0007687,C00774,P00043,2024-05-11,1,302.44
PU0007688,C00774,P00018,2024-06-15,3,80.21
PU0007689,C00774,P00044,2024-06-17,1,197.44
PU0007690,C00774,P00014,2024-06-20,4,189.41
PU0007691,C00774,P00038,2023-12-13,2,164.89
PU0007692,C00774,P00033,2022-06-22,1,109.12
PU0007693,C00775,P00006,2022-06-13,4,395.44
PU0007694,C00775,P00037,2022-12-11,3,233.95
PU0007695,C00775,P00012,2021-06-28,1,15.14
PU0007696,C00775,P00040,2022-03-03,3,793.33
PU0007697,C00776,P00036,2023-11-03,1,119.2
PU0007698,C00776,P00052,2023-12-22,3,192.66
PU0007699,C00776,P00047,2022-10-02,3,300.38
PU0007700,C00776,P00033,2023-10-26,3,305.68
PU0007701,C00776,P00004,2024-03-21,2,134.99
PU0007702,C00776,P00008,2022-11-17,3,293.67
PU0007703,C00776,P00002,2023-03-06,1,33.66
PU0007704,C00776,P00021,2024-04-12,3,43.67
PU0007705,C00776,P00013,2023-12-01,2,38.27
PU0007706,C00776,P00041,2025-03-22,2,47.35
PU0007707,C00776,P00012,2022-10-04,4,68.84
PU0007708,C00776,P00012,2024-01-02,3,47.53
PU0007709,C00777,P00009,2024-05-24,2,236.55
PU0007710,C00777,P00020,2021-11-11,4,475.64
PU0007711,C00777,P00008,2024-04-03,3,284.44
PU0007712,C00777,P00047,2023-03-20,1,100.48
PU0007713,C00778,P00055,2023-10-31,1,136.89
PU0007714,C00778,P00003,2023-08-30,1,34.88
PU0007715,C00778,P00041,2023-11-19,4,96.4
PU0007716,C00779,P00018,2022-12-10,3,78.07
PU0007717,C00779,P00047,2023-10-26,3,293.01
PU0007718,C00779,P00054,2024-06-19,2,165.99
PU0007719,C00780,P00055,2021-07-05,2,257.23
PU0007720,C00780,P00021,2021-04-15,4,70.13
PU0007721,C00780,P00027,2023-05-12,3,284.49
PU0007722,C00781,P00029,2023-08-22,3,309.2
PU0007723,C00781,P00044,2024-01-22,4,848.34
PU0007724,C00781,P00030,2023-07-08,1,152.83
PU0007725,C00781,P00054,2024-02-27,4,273.71
PU0007726,C00781,P00007,2023-12-23,3,48.4
PU0007727,C00781,P00047,2023-11-05,4,390.7
PU0007728,C00782,P00003,2025-04-10,4,156.22
PU0007729,C00782,P00003,2025-01-04,1,35.35
PU0007730,C00782,P00031,2022-11-12,4,258.8
PU0007731,C00782,P00012,2023-10-07,3,53.34
PU0007732,C00782,P00024,2023-03-12,3,468.11
PU0007733,C00782,P00054,2023-12-10,4,306.59
PU0007734,C00782,P00037,2023-06-25,3,203.09
PU0007735,C00782,P00016,2023-05-01,3,140.25
PU0007736,C00782,P00028,2025-01-08,2,299.75
PU0007737,C00782,P00003,2023-10-17,3,114.31
PU0007738,C00782,P00020,2023-04-23,2,277.12
PU0007739,C00782,P00018,2024-09-04,3,75.72
PU0007740,C00782,P00023,2025-05-29,1,42.03
PU0007741,C00782,P00014,2024-08-04,1,45.12
PU0007742,C00782,P00028,2023-05-22,4,595.32
PU0007743,C00783,P00035,2023-02-13,3,352.04
PU0007744,C00783,P00002,2023-01-12,2,64.37
PU0007745,C00783,P00030,2021-08-08,4,608.34
PU0007746,C00783,P00053,2021-12-01,3,474.22
PU0007747,C00783,P00022,2021-12-01,4,105.99
PU0007748,C00784,P00006,2023-01-03,2,210.79
PU0007749,C00784,P00032,2023-03-19,2,181.69
PU0007750,C00784,P00022,2021-04-14,3,92.22
PU0007751,C00784,P00007,2020-12-29,2,33.17
PU0007752,C00784,P00026,2022-05-20,3,212.93
PU0007753,C00784,P00020,2022-07-11,1,133.37
PU0007754,C00784,P00018,2023-01-18,4,100.16
PU0007755,C00784,P00032,2023-03-10,3,254.39
PU0007756,C00784,P00038,2021-01-02,2,168.39
PU0007757,C00784,P00017,2023-01-28,4,142.33
PU0007758,C00784,P00043,2020-10-18,3,994.31
PU0007759,C00784,P00010,2021-01-14,4,232.51
PU0007760,C00784,P00053,2023-03-08,2,368.79
PU0007761,C00784,P00005,2022-11-22,3,223.59
PU0007762,C00784,P00021,2022-09-22,2,33.56
PU0007763,C00784,P00018,2021-08-25,2,56.57
PU0007764,C00785,P00020,2023-08-05,2,234.39
PU0007765,C00785,P00048,2023-09-16,4,772.78
PU0007766,C00785,P00036,2024-11-10,4,443.05
PU0007767,C00785,P00044,2025-07-23,3,680.48
PU0007768,C00785,P00029,2023-08-03,3,288.51
PU0007769,C00785,P00022,2023-09-04,1,27.63
PU0007770,C00785,P00045,2024-04-01,2,94.29
PU0007771,C00785,P00018,2023-09-09,1,25.91
PU0007772,C00785,P00052,2024-03-29,2,117.3
PU0007773,C00785,P00049,2025-02-03,3,610.68
PU0007774,C00785,P00015,2024-06-20,2,90.2
PU0007775,C00785,P00034,2025-01-21,1,132.49
PU0007776,C00785,P00048,2023-07-27,1,205.97
PU0007777,C00785,P00053,2023-11-16,1,187.6
PU0007778,C00786,P00015,2021-03-08,2,83.83
PU0007779,C00786,P00050,2021-09-21,3,111.67
PU0007780,C00786,P00041,2022-10-05,1,25.56
PU0007781,C00786,P00049,2021-10-09,4,880.19
PU0007782,C00786,P00053,2022-01-14,3,535.76
PU0007783,C00786,P00013,2022-08-29,1,18.69
PU0007784,C00786,P00017,2021-11-11,3,94.74
PU0007785,C00786,P00011,2022-03-17,1,65.06
PU0007786,C00786,P00045,2020-08-24,3,148.27
PU0007787,C00786,P00049,2022-03-12,1,238.51
PU0007788,C00786,P00032,2020-11-07,4,338.71
PU0007789,C00786,P00007,2021-12-15,2,33.69
PU0007790,C00786,P00048,2021-11-17,4,820.53
PU0007791,C00787,P00040,2023-04-13,1,253.63
PU0007792,C00787,P00022,2021-08-19,2,55.07
PU0007793,C00787,P00028,2021-12-07,3,452.71
PU0007794,C00787,P00030,2022-07-08,3,467.8
PU0007795,C00787,P00039,2022-03-24,4,763.15
PU0007796,C00787,P00043,2023-04-07,1,345.05
PU0007797,C00787,P00050,2023-05-20,3,96.77
PU0007798,C00787,P00020,2022-10-06,4,483.91
PU0007799,C00787,P00035,2023-02-20,1,135.17
PU0007800,C00787,P00019,2021-07-29,1,37.43
PU0007801,C00787,P00018,2021-10-07,3,88.79
PU0007802,C00787,P00028,2023-02-16,1,132.43
PU0007803,C00787,P00047,2022-01-21,2,189.36
PU0007804,C00787,P00028,2023-06-22,2,266.22
PU0007805,C00787,P00010,2022-05-11,1,61.25
PU0007806,C00787,P00047,2021-12-08,3,289.03
PU0007807,C00787,P00055,2021-10-02,4,540.53
PU0007808,C00787,P00002,2023-09-15,1,35.08
PU0007809,C00787,P00022,2022-09-19,2,54.46
PU0007810,C00788,P00033,2024-01-20,2,219.92
PU0007811,C00788,P00006,2022-05-22,2,215.31
PU0007812,C00788,P00049,2022-12-31,4,808.26
PU0007813,C00788,P00021,2022-11-25,3,52.98
PU0007814,C00788,P00004,2024-02-27,3,181.5
PU0007815,C00788,P00034,2022-05-16,2,283.76
PU0007816,C00789,P00050,2023-01-03,4,134.99
PU0007817,C00789,P00006,2022-12-13,1,122.0
PU0007818,C00789,P00001,2021-11-27,4,150.28
PU0007819,C00789,P00022,2024-04-14,2,55.33
PU0007820,C00789,P00051,2022-05-03,3,408.15
PU0007821,C00789,P00023,2022-10-16,1,42.46
PU0007822,C00789,P00029,2022-10-19,3,337.71
PU0007823,C00789,P00036,2023-04-26,1,104.99
PU0007824,C00789,P00025,2023-06-15,3,144.26
PU0007825,C00789,P00047,2023-12-26,3,303.21
PU0007826,C00789,P00041,2022-05-02,4,95.32
PU0007827,C00789,P00021,2023-07-15,2,35.96
PU0007828,C00789,P00023,2024-01-30,2,95.59
PU0007829,C00789,P00021,2023-11-02,4,69.36
PU0007830,C00789,P00054,2023-02-06,1,74.97
PU0007831,C00790,P00044,2021-09-20,1,225.87
PU0007832,C00790,P00036,2022-10-07,3,342.23
PU0007833,C00790,P00033,2021-04-12,2,210.24
PU0007834,C00790,P00043,2022-08-10,3,954.95
PU0007835,C00790,P00031,2021-03-22,2,133.35
PU0007836,C00790,P00052,2021-05-13,3,181.96
PU0007837,C00791,P00033,2022-05-28,4,459.38
PU0007838,C00791,P00008,2023-06-29,4,380.84
PU0007839,C00791,P00007,2021-08-15,3,46.95
PU0007840,C00791,P00027,2022-11-05,1,92.86
PU0007841,C00792,P00012,2023-06-25,4,65.58
PU0007842,C00792,P00042,2024-04-29,3,340.97
PU0007843,C00792,P00045,2024-11-30,4,172.55
PU0007844,C00792,P00038,2023-10-14,2,167.5
PU0007845,C00792,P00015,2024-06-24,4,182.04
PU0007846,C00792,P00029,2024-03-08,2,210.29
PU0007847,C00793,P00010,2024-10-17,2,113.2
PU0007848,C00793,P00052,2023-11-20,1,58.61
PU0007849,C00793,P00052,2023-03-10,4,215.5
PU0007850,C00793,P00037,2023-11-05,3,218.35
PU0007851,C00793,P00016,2023-12-04,4,209.4
PU0007852,C00793,P00037,2023-01-06,1,73.87
PU0007853,C00793,P00009,2023-06-07,4,536.12
PU0007854,C00793,P00046,2023-04-27,3,918.09
PU0007855,C00794,P00003,2024-08-18,4,154.25
PU0007856,C00794,P00050,2024-02-07,4,153.06
PU0007857,C00794,P00035,2023-09-05,1,122.63
PU0007858,C00794,P00006,2023-07-31,4,440.66
PU0007859,C00794,P00027,2023-03-05,3,253.21
PU0007860,C00794,P00003,2022-09-16,3,104.73
PU0007861,C00794,P00021,2024-03-11,3,48.38
PU0007862,C00794,P00038,2025-01-13,4,376.94
PU0007863,C00795,P00046,2021-06-08,3,857.39
PU0007864,C00795,P00030,2023-09-05,2,307.33
PU0007865,C00795,P00010,2023-10-12,1,60.99
PU0007866,C00795,P00018,2022-05-10,1,25.88
PU0007867,C00795,P00046,2023-01-24,2,516.23
PU0007868,C00795,P00004,2021-05-12,3,212.89
PU0007869,C00795,P00037,2024-01-08,4,313.6
PU0007870,C00795,P00013,2023-07-18,3,55.39
PU0007871,C00795,P00037,2023-06-08,3,217.93
PU0007872,C00795,P00024,2022-08-30,1,155.65
PU0007873,C00795,P00003,2023-08-10,3,114.83
PU0007874,C00795,P00052,2023-03-02,2,121.4
PU0007875,C00796,P00051,2022-10-21,2,275.47
PU0007876,C00797,P00017,2022-02-10,1,31.59
PU0007877,C00797,P00028,2022-02-14,4,620.09
PU0007878,C00797,P00042,2021-01-31,4,411.38
PU0007879,C00797,P00038,2022-12-20,2,158.53
PU0007880,C00797,P00026,2021-04-15,2,119.58
PU0007881,C00797,P00030,2022-12-25,2,315.13
PU0007882,C00797,P00039,2023-04-16,3,500.34
PU0007883,C00797,P00054,2021-04-28,1,78.46
PU0007884,C00797,P00014,2023-03-15,4,167.77
PU0007885,C00797,P00017,2021-03-24,2,72.13
PU0007886,C00797,P00021,2021-06-02,2,30.93
PU0007887,C00797,P00043,2021-06-05,3,1073.77
PU0007888,C00798,P00038,2024-12-12,2,168.71
PU0007889,C00798,P00025,2024-08-23,4,195.06
PU0007890,C00798,P00033,2023-09-18,2,198.32
PU0007891,C00798,P00016,2024-08-13,4,207.09
PU0007892,C00798,P00055,2025-02-14,3,356.12
PU0007893,C00798,P00007,2025-02-19,1,16.28
PU0007894,C00798,P00035,2025-05-16,2,255.9
PU0007895,C00798,P00007,2025-05-18,2,30.86
PU0007896,C00798,P00055,2023-06-22,1,122.0
PU0007897,C00798,P00030,2025-05-31,1,169.58
PU0007898,C00798,P00030,2023-05-22,2,348.83
PU0007899,C00798,P00044,2024-09-27,4,912.01
PU0007900,C00798,P00007,2025-01-07,4,62.38
PU0007901,C00798,P00033,2023-08-17,1,122.02
PU0007902,C00798,P00039,2023-03-13,2,376.36
PU0007903,C00798,P00035,2025-04-22,2,244.9
PU0007904,C00798,P00026,2023-01-01,4,279.91
PU0007905,C00798,P00006,2024-11-03,1,122.33
PU0007906,C00798,P00055,2024-07-17,2,253.38
PU0007907,C00799,P00022,2022-11-13,4,107.71
PU0007908,C00799,P00019,2021-09-05,3,111.24
PU0007909,C00799,P00017,2023-03-03,2,75.06
PU0007910,C00799,P00044,2023-07-27,2,398.59
PU0007911,C00799,P00026,2023-08-12,3,207.55
PU0007912,C00799,P00050,2022-11-30,1,34.82
PU0007913,C00799,P00038,2023-02-21,3,261.45
PU0007914,C00799,P00034,2023-06-01,4,576.51
PU0007915,C00799,P00025,2023-09-24,4,217.11
PU0007916,C00799,P00044,2022-02-13,2,418.93
PU0007917,C00799,P00010,2022-02-14,1,55.19
PU0007918,C00799,P00039,2023-01-22,4,752.67
PU0007919,C00799,P00044,2022-02-14,4,767.37
PU0007920,C00799,P00029,2022-06-09,1,94.67
PU0007921,C00799,P00027,2023-02-01,3,239.9
PU0007922,C00799,P00001,2022-01-22,1,32.74
PU0007923,C00799,P00004,2022-03-11,2,132.72
PU0007924,C00799,P00052,2022-11-12,3,156.04
PU0007925,C00799,P00009,2021-09-10,3,420.99
PU0007926,C00800,P00031,2023-07-23,2,146.98
PU0007927,C00800,P00005,2022-09-30,3,209.04
PU0007928,C00801,P00046,2020-12-04,4,1205.24
PU0007929,C00801,P00053,2021-05-11,3,551.27
PU0007930,C00801,P00039,2022-06-18,4,777.55
PU0007931,C00801,P00001,2022-05-23,1,36.77
PU0007932,C00801,P00026,2022-01-24,4,270.19
PU0007933,C00801,P00018,2020-08-23,1,28.19
PU0007934,C00801,P00001,2020-12-09,4,151.46
PU0007935,C00801,P00005,2020-06-01,2,149.45
PU0007936,C00801,P00011,2022-07-27,3,175.91
PU0007937,C00801,P00015,2022-08-17,3,137.44
PU0007938,C00801,P00015,2022-03-19,2,93.18
PU0007939,C00801,P00035,2020-03-20,4,504.3
PU0007940,C00801,P00005,2022-02-09,4,256.27
PU0007941,C00801,P00039,2021-08-12,1,182.28
PU0007942,C00801,P00027,2022-07-31,4,347.97
PU0007943,C00802,P00001,2020-05-26,4,152.96
PU0007944,C00802,P00054,2021-07-20,2,165.85
PU0007945,C00802,P00018,2020-12-17,4,108.82
PU0007946,C00803,P00012,2022-03-23,4,63.36
PU0007947,C00803,P00053,2023-07-23,4,635.0
PU0007948,C00803,P00013,2021-10-26,3,51.28
PU0007949,C00803,P00006,2022-12-14,3,295.59
PU0007950,C00803,P00055,2023-01-27,3,353.84
PU0007951,C00803,P00022,2023-10-01,4,129.54
PU0007952,C00803,P00019,2022-10-10,3,125.18
PU0007953,C00803,P00048,2023-07-09,4,759.75
PU0007954,C00803,P00042,2022-05-01,3,355.47
PU0007955,C00803,P00015,2023-05-03,4,179.51
PU0007956,C00803,P00027,2023-01-10,3,245.26
PU0007957,C00803,P00052,2022-07-22,1,64.04
PU0007958,C00803,P00013,2022-08-14,1,18.94
PU0007959,C00803,P00034,2023-07-20,2,236.44
PU0007960,C00803,P00037,2021-11-29,2,130.68
PU0007961,C00803,P00034,2022-05-24,2,255.74
PU0007962,C00804,P00017,2023-03-27,1,30.1
PU0007963,C00804,P00005,2023-02-03,4,261.32
PU0007964,C00804,P00030,2024-06-25,3,515.7
PU0007965,C00804,P00030,2022-09-17,3,560.94
PU0007966,C00804,P00017,2023-03-23,4,127.93
PU0007967,C00804,P00029,2024-07-26,1,95.69
PU0007968,C00804,P00027,2024-03-03,2,159.61
PU0007969,C00804,P00038,2024-05-04,4,380.03
PU0007970,C00804,P00027,2023-12-25,4,339.65
PU0007971,C00804,P00025,2024-09-05,2,96.6
PU0007972,C00804,P00013,2023-03-04,3,46.59
PU0007973,C00804,P00050,2023-03-25,4,144.4
PU0007974,C00804,P00031,2023-02-01,4,256.64
PU0007975,C00804,P00023,2024-07-10,3,146.55
PU0007976,C00804,P00002,2022-01-11,2,69.27
PU0007977,C00804,P00010,2022-11-05,2,117.2
PU0007978,C00805,P00025,2023-02-12,4,188.97
PU0007979,C00806,P00053,2024-09-05,3,512.39
PU0007980,C00806,P00027,2024-05-18,4,336.47
PU0007981,C00806,P00033,2023-03-22,1,113.99
PU0007982,C00806,P00027,2024-10-09,4,355.45
PU0007983,C00806,P00010,2024-01-13,3,189.11
PU0007984,C00807,P00029,2022-03-20,1,106.47
PU0007985,C00807,P00010,2024-06-30,4,230.66
PU0007986,C00807,P00038,2023-06-04,2,179.17
PU0007987,C00808,P00012,2023-04-29,2,34.25
PU0007988,C00808,P00004,2022-11-09,2,130.31
PU0007989,C00808,P00032,2020-09-11,4,380.68
PU0007990,C00808,P00008,2020-09-08,3,311.84
PU0007991,C00808,P00030,2021-01-26,4,703.64
PU0007992,C00808,P00038,2021-08-22,2,185.75
PU0007993,C00808,P00008,2022-05-11,1,97.93
PU0007994,C00808,P00031,2020-08-21,2,135.8
PU0007995,C00809,P00023,2024-08-05,1,43.59
PU0007996,C00809,P00008,2025-04-26,3,298.86
PU0007997,C00809,P00032,2023-11-16,4,366.66
PU0007998,C00809,P00002,2024-08-09,1,36.72
PU0007999,C00809,P00049,2024-10-24,1,196.57
PU0008000,C00809,P00038,2023-08-21,1,96.55
PU0008001,C00809,P00019,2024-07-25,2,76.02
PU0008002,C00809,P00011,2024-03-03,1,60.06
PU0008003,C00809,P00040,2023-06-11,4,1090.07
PU0008004,C00809,P00008,2024-09-19,2,177.91
PU0008005,C00809,P00039,2023-06-23,3,575.88
PU0008006,C00809,P00028,2024-03-21,4,593.66
PU0008007,C00809,P00023,2025-08-02,1,42.24
PU0008008,C00809,P00045,2024-05-01,1,47.97
PU0008009,C00810,P00018,2021-07-26,2,53.59
PU0008010,C00810,P00046,2022-01-25,4,1138.62
PU0008011,C00810,P00039,2021-11-20,2,358.49
PU0008012,C00810,P00020,2021-05-17,2,246.33
PU0008013,C00810,P00051,2021-06-20,2,260.84
PU0008014,C00810,P00039,2021-05-07,1,174.03
PU0008015,C00810,P00055,2020-09-24,4,485.68
PU0008016,C00810,P00007,2020-08-01,2,34.63
PU0008017,C00811,P00016,2023-04-18,4,208.17
PU0008018,C00811,P00054,2024-04-27,4,325.3
PU0008019,C00811,P00021,2023-12-20,1,15.95
PU0008020,C00811,P00037,2023-12-25,4,271.23
PU0008021,C00811,P00019,2023-11-07,4,160.09
PU0008022,C00811,P00041,2022-12-01,1,27.32
PU0008023,C00811,P00055,2024-04-25,2,260.82
PU0008024,C00811,P00020,2023-12-05,3,415.59
PU0008025,C00811,P00035,2024-04-09,3,352.48
PU0008026,C00811,P00031,2024-12-12,3,211.75
PU0008027,C00811,P00029,2022-11-02,2,218.48
PU0008028,C00811,P00037,2023-11-13,2,143.92
PU0008029,C00811,P00018,2023-01-18,2,58.41
PU0008030,C00812,P00015,2023-08-23,4,176.52
PU0008031,C00812,P00006,2024-08-23,3,294.02
PU0008032,C00812,P00040,2023-08-29,3,824.13
PU0008033,C00812,P00028,2023-01-28,1,132.28
PU0008034,C00812,P00040,2022-09-25,3,680.73
PU0008035,C00812,P00039,2022-11-15,1,171.79
PU0008036,C00812,P00017,2023-02-01,4,144.81
PU0008037,C00812,P00024,2023-09-01,4,610.63
PU0008038,C00812,P00046,2024-05-29,3,788.76
PU0008039,C00812,P00052,2024-06-19,2,110.09
PU0008040,C00812,P00003,2023-11-17,2,73.78
PU0008041,C00813,P00039,2024-10-19,3,492.21
PU0008042,C00813,P00043,2023-02-19,4,1371.89
PU0008043,C00813,P00013,2023-09-28,3,49.39
